PATRICIO FLORIDOR PACHECO MOLINA,CENTRO UNIDO,523600
PATRICIO FUENTES PAREDES,PARTIDO POR LA DEMOCRACIA,3578896
PATRICIO GAMIN BUSTAMANTE,PARTIDO DEMOCRATA CRISTIANO,3752840
PATRICIO HERNAN CARRASCO HENRIQUEZ,PARTIDO DEMOCRATA CRISTIANO,5389750
PATRICIO ISMAEL ROMO VARGAS,PARTIDO DE LA GENTE,6106807
PATRICIO JAVIER ILDEFONSO ULLOA GALLARDO,PARTIDO HUMANISTA,926275
PATRICIO JAVIER PICHUN CASTILLO,PARTIDO CONSERVADOR CRISTIANO,88947
PATRICIO LAGUNA GEBAUER,UNION DEMOCRATA INDEPENDIENTE,2989337
PATRICIO LINEROS GONZALEZ,EVOLUCION POLITICA,3492540
PATRICIO LYNCH GAETE,RENOVACION NACIONAL,7412454
PATRICIO MIGUEL AGUAYO FIGUEROA,CENTRO UNIDO,274000
PATRICIO MIGUEL SAROVIC URZUA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,593000
PATRICIO MORAN ESPINOZA,UNION DEMOCRATA INDEPENDIENTE,830000
PATRICIO MOYA MUñOZ,FEDERACION REGIONALISTA VERDE SOCIAL,6687919
PATRICIO MUñOZ CARDENAS,PARTIDO REPUBLICANO DE CHILE,15130167
PATRICIO NEIRA PEZOA,PARTIDO ECOLOGISTA VERDE,41667357
PATRICIO ORLANDO ESPINOZA DARRICADES,PARTIDO DEMOCRATA CRISTIANO,2803389
PATRICIO OSCAR CANTOS OYARZUN,PARTIDO COMUNISTA DE CHILE,754000
PATRICIO PALMA MOLINA,PARTIDO ECOLOGISTA VERDE,3015876
PATRICIO PEDRO TAPIA JULIO,PARTIDO DEMOCRATA CRISTIANO,2062840
PATRICIO PIZARRO PIZARRO,FEDERACION REGIONALISTA VERDE SOCIAL,3669840
PATRICIO RIVAS GATICA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,352000
PATRICIO ROJAS GALARCE,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,4436000
PATRICIO SALAME MORALES,RENOVACION NACIONAL,5748819
PATRICIO SAMUEL PARADA CEBALLOS,UNION DEMOCRATA INDEPENDIENTE,7046996
PATRICIO SANHUEZA GUZMAN,PARTIDO POR LA DEMOCRACIA,840000
PATRICIO SANHUEZA ULLOA,REVOLUCION DEMOCRATICA,1360152
PATRICIO VIDAL ASCENCIO,PARTIDO RADICAL DE CHILE,300000
PATRICIO VILLEGAS NAVARRETE,PARTIDO POR LA DEMOCRACIA,887460
PATRICIO VIVANCO CARRASCO,PARTIDO ECOLOGISTA VERDE,1500241
PATRICK ALAN CASANOVA TOBAR,PARTIDO REPUBLICANO DE CHILE,6896036
PATRICK ALEXIS LIMARDO ARANCIBIA,EVOLUCION POLITICA,170334
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE,18979799
PAULA ALEJANDRA ITURRIAGA SAAVEDRA,PARTIDO RADICAL DE CHILE,1197266
PAULA ANDREA ALARCON MORA,COMUNES,2294450
PAULA ANDREA MUñOZ CARRASCO,PARTIDO DE LA GENTE,607807
PAULA ANDREA OLMOS CONTRERAS,PARTIDO DE LA GENTE,6737385
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO,11766850
PAULA ANTONIA ACUñA LEON,PARTIDO RADICAL DE CHILE,6896500
PAULA ANTONIA ACUñA OJEDA,REVOLUCION DEMOCRATICA,3359689
PAULA ARRIAGADA ORTIZ,FEDERACION REGIONALISTA VERDE SOCIAL,9480350
PAULA CAROLINA CANCINO CANCINO,IGUALDAD,30751792
PAULA CELIS SIERRALTA,PARTIDO DE LA GENTE,874012
PAULA GARATE ROJAS,UNION DEMOCRATA INDEPENDIENTE,20589001
PAULA IGNACIA CEA FUENTES,UNION PATRIOTICA,1450000
PAULA LABRA BESSERER,RENOVACION NACIONAL,65150999
PAULA MENDEZ HUENUMAN,FEDERACION REGIONALISTA VERDE SOCIAL,1015654
PAULA NEIRA JARA,EVOLUCION POLITICA,15003300
PAULA NIEVAS SILVA,PARTIDO SOCIALISTA DE CHILE,13166176
PAULA NUCHE GARRIDO,N/A,21325159
PAULA PILAR MIRANDA NEVE,RENOVACION NACIONAL,2120000
PAULA ROSSO MONTENEGRO,REVOLUCION DEMOCRATICA,6997540
PAULA VALERIA ORELLANA URIBE,REVOLUCION DEMOCRATICA,850000
PAULA VILLOUTA RETAMALES,EVOLUCION POLITICA,100000
PAULINA ALEJANDRA PEREZ RUBILAR,PARTIDO DE LA GENTE,2343132
PAULINA ANDREA NUñEZ URRUTIA,RENOVACION NACIONAL,88200317
PAULINA CECILIA DURAN ESPINOZA,EVOLUCION POLITICA,1845000
PAULINA CONSTANZA HENRIQUEZ MOSTACERO,COMUNES,100000
PAULINA CORTES CASTRO,FEDERACION REGIONALISTA VERDE SOCIAL,1588412
PAULINA FABIOLA GAJARDO HERNANDEZ,UNION DEMOCRATA INDEPENDIENTE,3066773
PAULINA HERNANDEZ SANCHEZ,PARTIDO DEMOCRATA CRISTIANO,2969928
PAULINA LORENA MUñOZ MOLINA,PARTIDO POR LA DEMOCRACIA,6907666
PAULINA PURRAN PURRAN,PARTIDO SOCIALISTA DE CHILE,2000000
PAULINA TERESA BRAVO GUZMAN,PARTIDO HUMANISTA,11625000
PAULINA VIOLETA GODOY BUSTAMANTE,UNION DEMOCRATA INDEPENDIENTE,4249424
PAULINA VODANOVIC ROJAS,PARTIDO SOCIALISTA DE CHILE,269183835
PAULO ALFONSO DEL SOLAR INOSTROZA,UNION DEMOCRATA INDEPENDIENTE,1000000
PAULO ANDRE VERA MUñOZ,N/A,1997000
PAULO ANDRES BARRIENTOS OYARZUN,PARTIDO POR LA DEMOCRACIA,350000
PAULO CAñAS CAMPILLAY,COMUNES,13748317
PAULO CARRILLANCA ANTILEF,PARTIDO POR LA DEMOCRACIA,2864000
PAULO CESAR BUSTAMANTE ALCON,PARTIDO PROGRESISTA DE CHILE,100000
PAULO DE LA FUENTE PAREDES,PARTIDO POR LA DEMOCRACIA,15809999
PAZ ANASTASIADIS LE ROY,PARTIDO DEMOCRATA CRISTIANO,17115486
PAZ ANDREA SUAREZ BRIONES,PARTIDO POR LA DEMOCRACIA,4490000
PAZ CHARPENTIER RAJCEVICH,UNION DEMOCRATA INDEPENDIENTE,102982961
PAZ GAJARDO DANERI,REVOLUCION DEMOCRATICA,14460506
PAZ VALERIA ACEVEDO GONZALEZ,EVOLUCION POLITICA,3400994
PEDRO ALCAYAGA CARO,FEDERACION REGIONALISTA VERDE SOCIAL,1343796
PEDRO ALEXIS VERA QUERO,PARTIDO COMUNISTA DE CHILE,535500
PEDRO ALEYDE VENEGAS GUERRA,UNION DEMOCRATA INDEPENDIENTE,4332640
PEDRO ALVARO ALONSO HERRERA VERGARA,PARTIDO DE LA GENTE,3358000
PEDRO ANDRADE OYARZUN,PARTIDO RADICAL DE CHILE,5320197
PEDRO ANDRES VASQUEZ NEIRA,CIUDADANOS,500000
PEDRO ANTONIO DE JESUS LEAL VERGARA,CENTRO UNIDO,508122
PEDRO ANTONIO JULIO MARTINEZ,PARTIDO DEMOCRATA CRISTIANO,11168760
PEDRO ANTONIO PADILLA GAMBOA,PARTIDO DE LA GENTE,675620
PEDRO ANTONIO SAEZ ESPINOZA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,2600000
PEDRO ANTONIO VELASQUEZ SEGUEL,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,18054614
PEDRO ARAYA GUERRERO,PARTIDO POR LA DEMOCRACIA,58785355
PEDRO ARMANDO CISTERNAS FLORES,PARTIDO COMUNISTA DE CHILE,4040000
PEDRO ENRIQUE BOLADOS CORREA,PARTIDO REPUBLICANO DE CHILE,7649558
PEDRO EULOGIO CISTERNA OSORIO,CONVERGENCIA SOCIAL,1760373
PEDRO GABRIEL VERA PAREDES,PARTIDO POR LA DEMOCRACIA,950000
PEDRO GUILLERMO SILVA AGUILA,PARTIDO DE LA GENTE,238500
PEDRO HATIRENGA FATI TEPANO,EVOLUCION POLITICA,100000
PEDRO HERNANDEZ GARRIDO,UNION DEMOCRATA INDEPENDIENTE,6436334
PEDRO HUICHALAF ROA,PARTIDO POR LA DEMOCRACIA,18046686
PEDRO JAVIER ULLOA ARMIJO,PARTIDO SOCIALISTA DE CHILE,9597789
PEDRO JORGE DAVIS URZUA,PARTIDO COMUNISTA DE CHILE,23802997
PEDRO LUIS LUQUE ARANCIBIA,PARTIDO HUMANISTA,2035000
PEDRO LUIS RUIZ LEGAL,PARTIDO COMUNISTA DE CHILE,400000
PEDRO NOLASCO VALENZUELA PIFFAUT,PARTIDO REPUBLICANO DE CHILE,876001
PEDRO PABLO LEYTON ANCACHAY,REVOLUCION DEMOCRATICA,831100
PEDRO PABLO OGALDE MENESES,UNION DEMOCRATA INDEPENDIENTE,2200000
PEDRO PABLO VALENZUELA CASTRO,PARTIDO ECOLOGISTA VERDE,1506548
PEDRO REUQUE PAILLALEF,N/A,950000
PEDRO RIVAS AEDO,FEDERACION REGIONALISTA VERDE SOCIAL,72979
PEDRO RODOLFO SCHWEDELBACH PUGA,PARTIDO REPUBLICANO DE CHILE,2519000
PEDRO VALENCIA CORTES,PARTIDO SOCIALISTA DE CHILE,4401284
PEDRO VERGARA FARIAS,FEDERACION REGIONALISTA VERDE SOCIAL,357000
PERCY ANTONIO MARIN VERA,RENOVACION NACIONAL,17721730
PERLA ARAYA CASTILLO,PARTIDO SOCIALISTA DE CHILE,3973800
PETER ERWIN ZIPPEL HERRERA,RENOVACION NACIONAL,4497799
PETER PALMA SAMILLA,EVOLUCION POLITICA,2252760
PIER ALEJANDRO MIQUELES CONTRERAS,PARTIDO DEMOCRATA CRISTIANO,5265941
PIER KARLEZI HAZLEBY,UNION DEMOCRATA INDEPENDIENTE,7712000
PIERO ENRIQUE BLAS MUñOZ,PARTIDO DE LA GENTE,3290030
PILAR BEATRIZ OLIVARES FERNANDEZ,PARTIDO RADICAL DE CHILE,1323100
PILAR CAMPOS GRACIA,FEDERACION REGIONALISTA VERDE SOCIAL,119700
PILAR CAROLINA RODRIGUEZ MANRIQUEZ,RENOVACION NACIONAL,2918980
PILAR CARRILLO AREVALO,PARTIDO DE LA GENTE,4803462
PILAR DEL ROCIO KEIM ZOTTELE,RENOVACION NACIONAL,1670000
PILAR FARFAN VILLAGRA,FEDERACION REGIONALISTA VERDE SOCIAL,4124356
PILAR GINESTA BASCUñAN,PARTIDO REPUBLICANO DE CHILE,611311
PILAR HONORATO GONZALEZ,EVOLUCION POLITICA,3203417
PILAR NUñEZ SEGOVIA,IGUALDAD,2968925
PRISCILA CORSI CACERES,PARTIDO DEMOCRATA CRISTIANO,21916400
PRISCILA GARRIDO GARRIDO,PARTIDO SOCIALISTA DE CHILE,6124560
PRISCILA VERONICA GONZALEZ CARRILLO,PARTIDO COMUNISTA DE CHILE,8306860
PRISCILLA INOSTROZA SALAZAR,RENOVACION NACIONAL,3749868
PRISCILLA KARINA ZAVALA ROMERO,PARTIDO RADICAL DE CHILE,1914656
PRISCILLA STEPHANIE HENRY MUñOZ,PARTIDO DE LA GENTE,155660
RABINDRANATH QUINTEROS LARA,PARTIDO SOCIALISTA DE CHILE,116356048
RAFAEL ALEJANDRO ARAVENA EGAñA,UNION PATRIOTICA,42857468
RAFAEL ANTONIO RAMIREZ PARRA,RENOVACION NACIONAL,30722084
RAFAEL ESTEBAN CORNEJO RIQUELME,FEDERACION REGIONALISTA VERDE SOCIAL,250000
RAFAEL GONZALO PEñA COFRE,EVOLUCION POLITICA,226350
RAFAEL IGNACIO PASTOR VILLEGAS,CENTRO UNIDO,348000
RAFAEL PLA GONZALEZ,PARTIDO DEMOCRATA CRISTIANO,2427840
RAFAEL SALDIVIA VELASQUEZ,PARTIDO DEMOCRATA CRISTIANO,2899050
RAISA TAMARA MARTINEZ MUñOZ,PARTIDO COMUNISTA DE CHILE,2332660
RAMBERTO ANTONIO NORAMBUENA ROSALES,PARTIDO PROGRESISTA DE CHILE,771990
RAMIRO BUSTAMANTE OñATE,FEDERACION REGIONALISTA VERDE SOCIAL,122979
RAMON ANDRES MALLEA ARAUS,PARTIDO DEMOCRATA CRISTIANO,14284314
RAMON ARAVENA ROJAS,FEDERACION REGIONALISTA VERDE SOCIAL,599080
RAMON BARROS MONTERO,UNION DEMOCRATA INDEPENDIENTE,140968705
RAMON DARIO GOMEZ ROGEL,PARTIDO COMUNISTA DE CHILE,442857
RAMON EDUARDO TURRA SALAS,PARTIDO COMUNISTA DE CHILE,2083000
RAMON ENRIQUE GONZALEZ LABBE,RENOVACION NACIONAL,1495000
RAMON ENRIQUE MORA GUTIERREZ,RENOVACION NACIONAL,4018964
RAMON ERNESTO GALLEGUILLOS CASTILLO,RENOVACION NACIONAL,20787777
RAMON FERNANDO GRIFFERO SANCHEZ,REVOLUCION DEMOCRATICA,4044310
RAMON RIQUELME CHEUQUIANTE,PARTIDO ECOLOGISTA VERDE,3871764
RAMON SALVADOR LABBE ARAYA,PARTIDO DE LA GENTE,0
RAMON YUC-LIONG KONG GONZALEZ,PARTIDO LIBERAL DE CHILE,16026000
RANKO LENAC PIZARRO,PARTIDO PROGRESISTA DE CHILE,11800000
RAUL ALBERTO VILLAVICENCIO MARABOLI,PARTIDO PROGRESISTA DE CHILE,414240
RAUL ALEJANDRO CARCAMO BARRIA,PARTIDO COMUNISTA DE CHILE,520000
RAUL ALFONSO GERALDO CARVAJAL,RENOVACION NACIONAL,2250715
RAUL ALFONSO MEDINA FERNANDEZ,UNION DEMOCRATA INDEPENDIENTE,900000
RAUL ANTONIO FLORES CARIOLA,PARTIDO DE LA GENTE,1722392
RAUL ARMANDO BASUALTO TAPIA,REVOLUCION DEMOCRATICA,1600000
RAUL CARDENAS MILLALONCO,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,214000
RAUL CAYETANO BRAVO DOMINGUEZ,IGUALDAD,7359607
RAUL EDUARDO RUDOLPHI ALTANER,RENOVACION NACIONAL,6242804
RAUL ENRIQUE ARROYO CONTRERAS,PARTIDO HUMANISTA,1000000
RAUL ENRIQUE VENEGAS VILCHES,EVOLUCION POLITICA,820880
RAUL FUHRER SANCHEZ,UNION DEMOCRATA INDEPENDIENTE,24630982
RAUL GONZALO ARDILES RAMIREZ,RENOVACION NACIONAL,11640067
RAUL JORGE MAXIMILIANO BRAVO MUñOZ,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,385000
RAUL LEIVA CARVAJAL,PARTIDO SOCIALISTA DE CHILE,85716177
RAUL MARCELO MORALES RIQUELME,PARTIDO RADICAL DE CHILE,300000
RAUL OSVALDO TAPIA MENDOZA,UNION DEMOCRATA INDEPENDIENTE,1500000
RAUL ROLANDO OSSANDON VASQUEZ,PARTIDO DEMOCRATA CRISTIANO,865000
RAUL ROMAN CAMPOS,UNION PATRIOTICA,550000
RAUL SOTO MARDONES,PARTIDO POR LA DEMOCRACIA,64122378
RAUL VILLARROEL MIRANDA,PARTIDO ECOLOGISTA VERDE,145000
RAYKO ALEJANDRO KARMELIC PAVLOV,PARTIDO DE LA GENTE,5343452
REBECA TALA ARNECHINO,PARTIDO ECOLOGISTA VERDE,1893091
REINA ANDREA ABURTO NAVEAS,CONVERGENCIA SOCIAL,230000
REINALDO ROZAS SILVA,PARTIDO ECOLOGISTA VERDE,5589547
RENAN ALFREDO ALVAREZ GUTIERREZ,REVOLUCION DEMOCRATICA,7000
RENATO ANDRES MATURANA CASTILLO,IGUALDAD,2260000
RENATO FELIPE PAREDES LARENAS,UNION DEMOCRATA INDEPENDIENTE,5212695
RENATO HAURI GOMEZ,PARTIDO DEMOCRATA CRISTIANO,13783933
RENE ALEJANDRO CARRASCO AGUILEF,PARTIDO RADICAL DE CHILE,1909918
RENE ALEJANDRO MUñOZ KLOCK,EVOLUCION POLITICA,5376841
RENE ALFREDO MADRID ARANCIBIA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,1274994
RENE ALINCO BUSTOS,PARTIDO POR LA DEMOCRACIA,8191100
RENE COLLILEF PAILLALEF,PARTIDO POR LA DEMOCRACIA,4500000
RENE DIAZ JORQUERA,PARTIDO POR LA DEMOCRACIA,12896600
RENE FERNANDEZ HUERTA,EVOLUCION POLITICA,8997377
RENE LUIS NARANJO SOTOMAYOR,COMUNES,13974250
RENE MILLA AUGER,PARTIDO ECOLOGISTA VERDE,822580
RENE OMAR ACUñA BARRERA,PARTIDO HUMANISTA,1880000
RENE VELASQUEZ BARRIENTOS,FEDERACION REGIONALISTA VERDE SOCIAL,1566395
RENE VICENTE ROMERO PASTEN,CENTRO UNIDO,75000
RENE WALDO PAKARATI ICKA,PARTIDO DEMOCRATA CRISTIANO,905001
RENZO TRISOTTI MARTINEZ,UNION DEMOCRATA INDEPENDIENTE,30578313
REYNIER CAMPOS JIMENEZ,PARTIDO ECOLOGISTA VERDE,1065733
RICARDO ALBERTO ALEGRIA ABARCA,PARTIDO DE LA GENTE,7255342
RICARDO ALBERTO KUSCHEL SILVA,RENOVACION NACIONAL,11755000
RICARDO ALEJANDRO DELGADO GAETE,PARTIDO REPUBLICANO DE CHILE,924722
RICARDO ALEXIS MILLAPAN PICHUN,PARTIDO HUMANISTA,825000
RICARDO ALEXIS REBOLLEDO SILVA,EVOLUCION POLITICA,100000
RICARDO ALFREDO GIERKE CORREA,PARTIDO COMUNISTA DE CHILE,3423840
RICARDO ANDRES NUñEZ ALVEAL,PARTIDO SOCIALISTA DE CHILE,6947465
RICARDO ANDRES VENEGAS MALDONADO,UNION DEMOCRATA INDEPENDIENTE,3100000
RICARDO ANTONIO GUERRERO SALAZAR,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,1543550
RICARDO APABLAZA CHACANA,FEDERACION REGIONALISTA VERDE SOCIAL,1956360
RICARDO ARIEL VARAS HERRERA,RENOVACION NACIONAL,2556231
RICARDO CANTIN BEYER,FEDERACION REGIONALISTA VERDE SOCIAL,921664
RICARDO CIFUENTES LILLO,PARTIDO DEMOCRATA CRISTIANO,34736233
RICARDO CRISTIAN LOCK OLGUIN,PARTIDO DEMOCRATA CRISTIANO,885680
RICARDO ELIECER NUñEZ MARTINEZ,PARTIDO DE LA GENTE,1508820
RICARDO ENRIQUE BRITO GALARCE,PARTIDO DE LA GENTE,11178942
RICARDO FELIPE VARGAS VALENZUELA,PARTIDO DE LA GENTE,15066000
RICARDO FERNANDEZ INOSTROZA,RENOVACION NACIONAL,6927383
RICARDO FERNANDO ORTEGA PERRIER,PARTIDO REPUBLICANO DE CHILE,36364540
RICARDO GARCIA-HUIDOBRO ANDAI,CENTRO UNIDO,2595000
RICARDO GEORGES CID,PARTIDO HUMANISTA,10600000
RICARDO GUSTAVO RIOS POHL,PARTIDO DEMOCRATA CRISTIANO,16140811
RICARDO HERMES SELEME GONZALEZ,CONVERGENCIA SOCIAL,1074918
RICARDO HERNAN SOTO FLORES,N/A,285949
RICARDO IBAñEZ SANDOVAL,FEDERACION REGIONALISTA VERDE SOCIAL,1339846
RICARDO INALEF MORA,IGUALDAD,1000000
RICARDO IVAN ZAMORA HIDALGO,PARTIDO POR LA DEMOCRACIA,4920000
RICARDO JAVIER HARO BUSTAMANTE,PARTIDO PROGRESISTA DE CHILE,550000
RICARDO KRUGMANN VALENZUELA,UNION DEMOCRATA INDEPENDIENTE,1400000
RICARDO LEON SALLES GONZALEZ,PARTIDO PROGRESISTA DE CHILE,2376400
RICARDO LEONEL ANDRADE HIDALGO,PARTIDO DEMOCRATA CRISTIANO,6563236
RICARDO MANUEL CORREA NUñEZ,RENOVACION NACIONAL,3787025
RICARDO MARRE CAMPOS,PARTIDO ECOLOGISTA VERDE,1290317
RICARDO MARTINEZ VALENCIA,FEDERACION REGIONALISTA VERDE SOCIAL,4160027
RICARDO MEDINA YEVENES,PARTIDO CONSERVADOR CRISTIANO,2072384
RICARDO NAVARRETE SAUTEREL,PARTIDO SOCIALISTA DE CHILE,2000000
RICARDO PIZARRO JIMENEZ,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,1487000
RICARDO RAMIRO HERRERA FLOODY,EVOLUCION POLITICA,5673094
RICARDO RODRIGUEZ VERGARA,PARTIDO DEMOCRATA CRISTIANO,4103002
RICARDO SANZANA OTEIZA,FEDERACION REGIONALISTA VERDE SOCIAL,13820700
RICARDO SEPULVEDA MOLINA,PARTIDO POR LA DEMOCRACIA,3038983
RICARDO VITALY LEDEZMA JIMENEZ,FEDERACION REGIONALISTA VERDE SOCIAL,13496398
RICHARD ALEXIS TORRES RIVAS,UNION DEMOCRATA INDEPENDIENTE,7950400
RICHARD ANDRADE CANIBILO,FEDERACION REGIONALISTA VERDE SOCIAL,5971970
RICHARD ANTONIO FERNANDEZ CHAVEZ,PARTIDO HUMANISTA,1627650
RICHARD ANTONIO POZO POZO,CONVERGENCIA SOCIAL,2849986
RICHARD DEIVIS ALVARADO SILVA,PARTIDO DE LA GENTE,1719864
RICHARD EDWARD ROMERO ARECO,EVOLUCION POLITICA,1562350
RITA ARAYA GONZALEZ,PARTIDO RADICAL DE CHILE,794552
RITA ELIANA NAVARRO TORRES,PARTIDO POR LA DEMOCRACIA,9818790
RITA MARIA HOJAS ESCRICH,PARTIDO REPUBLICANO DE CHILE,1960540
ROBERT VICENCIO ROJAS,PARTIDO SOCIALISTA DE CHILE,3155800
ROBERTO ALEJANDRO GUZMAN AVENDAñO,PARTIDO DE LA GENTE,3586804
ROBERTO ALEJANDRO IBAñEZ BRUNA,PARTIDO HUMANISTA,929000
ROBERTO ALVARADO GAJARDO,PARTIDO RADICAL DE CHILE,850000
ROBERTO ANDRES FRANCESCONI RIQUELME,PARTIDO CONSERVADOR CRISTIANO,6874954
ROBERTO ANDRES MONCADA HERNANDEZ,PARTIDO DE LA GENTE,7878724
ROBERTO ANTONIO MANZANO PEREZ,UNION PATRIOTICA,1321500
ROBERTO CAMPOS WEISS,IGUALDAD,3710664
ROBERTO CARLOS CARVALLO CAMPOS,PARTIDO SOCIALISTA DE CHILE,1540000
ROBERTO CELERINO ALLENDES CORTES,EVOLUCION POLITICA,1057080
ROBERTO CHAHUAN CHAHUAN,RENOVACION NACIONAL,20897766
ROBERTO CORDOVA GONZALEZ,FEDERACION REGIONALISTA VERDE SOCIAL,4019303
ROBERTO EDUARDO ABALOS ABALOS,PARTIDO PROGRESISTA DE CHILE,4313840
ROBERTO EDUARDO ARAYA ACUñA,CENTRO UNIDO,225000
ROBERTO ENRIQUE ALEGRIA OLIVARES,RENOVACION NACIONAL,5100000
ROBERTO ENRIQUE ARROYO MUñOZ,PARTIDO DE LA GENTE,32504395
ROBERTO GARCIA PARRA,PARTIDO DEMOCRATA CRISTIANO,13478009
ROBERTO GERMAN SILVA ADI,PARTIDO POR LA DEMOCRACIA,3250000
ROBERTO GIUBERGIA VALDERRAMA,REVOLUCION DEMOCRATICA,7074189
ROBERTO JAVIER COFRE CERDA,PARTIDO DE LA GENTE,16978923
ROBERTO LAGOS CORREA,PARTIDO ECOLOGISTA VERDE,2594728
ROBERTO LEDEZMA LEDEZMA,EVOLUCION POLITICA,458000
ROBERTO LUIS QUIñELEM RUPAYAN,PARTIDO REPUBLICANO DE CHILE,1082858
ROBERTO MARIANO BURGOS GONZALEZ,PARTIDO DEMOCRATA CRISTIANO,19140263
ROBERTO OCTAVIO PATRICIO ITURRIAGA HEWSTONE,PARTIDO REPUBLICANO DE CHILE,150000
ROBERTO PINO RODRIGUEZ,FEDERACION REGIONALISTA VERDE SOCIAL,200000
ROBERTO RICARDO PAREDES SANDOVAL,PARTIDO DEMOCRATA CRISTIANO,5500391
ROBERTO ROSAMEL SILVA TEJEDA,UNION DEMOCRATA INDEPENDIENTE,500000
ROBERTO SOTO ESCALONA,PARTIDO SOCIALISTA DE CHILE,3106511
ROBERTO TAPIA CASTILLO,FEDERACION REGIONALISTA VERDE SOCIAL,6308500
ROBERTO VILLAGRA REYES,FEDERACION REGIONALISTA VERDE SOCIAL,13606894
ROBERTS ALEX CORDOVA BUSTOS,PARTIDO SOCIALISTA DE CHILE,8078350
ROBINSON HILARIO PEñA MORALEDA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,1655000
ROBINSON LIZAMA GATICA,PARTIDO CONSERVADOR CRISTIANO,7019089
ROBINSON PIñEDA VASQUEZ,PARTIDO ECOLOGISTA VERDE,1589468
ROCCO MARTINIELLO AVILA,PARTIDO DEMOCRATA CRISTIANO,800000
ROCIO ATHENS VERGARA,PARTIDO DEMOCRATA CRISTIANO,1485000
ROCIO BELEN HIZMERI FERNANDEZ,PARTIDO COMUNISTA DE CHILE,1717388
ROCIO DEL PILAR FAUNDEZ GARCIA,REVOLUCION DEMOCRATICA,49825005
ROCIO FERNANDA DONOSO PINEDA,REVOLUCION DEMOCRATICA,45921076
ROCIO JACQUELINE BURGOS HERNANDEZ,EVOLUCION POLITICA,752810
ROCIO MIRANDA CASTILLO,PARTIDO ECOLOGISTA VERDE,3202444
RODEN FABRICIANO AREVALO PARADA,N/A,603001
RODOLFO ALEJANDRO MONCADA SALAZAR,RENOVACION NACIONAL,1215000
RODOLFO ANDRES PINO CEPEDA,UNION PATRIOTICA,1957957
RODOLFO ANTONIO CALDERON HERNANDEZ,UNION PATRIOTICA,2672859
RODOLFO ANTONIO HLOUSEK GONZALEZ,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,214000
RODOLFO ANTONIO MOYA SPULER,RENOVACION NACIONAL,7736058
RODOLFO MARCELO CARDENAS ALVARADO,PARTIDO RADICAL DE CHILE,1837782
RODOLFO MITTERSTEINER GUTIERREZ,N/A,800000
RODOLFO OSCAR HOTT KRULL,PARTIDO REPUBLICANO DE CHILE,6374410
RODOLFO PEREZ ESPINOZA,PARTIDO REPUBLICANO DE CHILE,4042730
RODRIGO ADOLFO ROJAS ALBORNOZ,UNION DEMOCRATA INDEPENDIENTE,7820000
RODRIGO ALBORNOZ POLLMANN,PARTIDO DEMOCRATA CRISTIANO,21195328
RODRIGO ALCAVIL TRAIPE,EVOLUCION POLITICA,2135625
RODRIGO ALEJANDRO ARAYA MORALES,REVOLUCION DEMOCRATICA,4548178
RODRIGO ALEJANDRO BARRERA CORTES,PARTIDO DEMOCRATA CRISTIANO,2364590
RODRIGO ALEJANDRO CORNEJO INOSTROZA,UNION DEMOCRATA INDEPENDIENTE,28374600
RODRIGO ALEJANDRO DIAZ MUñOZ,PARTIDO DE LA GENTE,5909506
RODRIGO ALEJANDRO ORDENES NEIRA,PARTIDO POR LA DEMOCRACIA,4779113
RODRIGO ALEJANDRO QUINCHAHUAL QUINCHAHUAL,PARTIDO DE LA GENTE,27370
RODRIGO ALEJANDRO SANDOVAL TERAN,RENOVACION NACIONAL,7018260
RODRIGO ALFONSO FILGUEIRA BRIONES,PARTIDO RADICAL DE CHILE,8128440
RODRIGO ALFONSO LAGOS LATORRE,PARTIDO DE LA GENTE,200000
RODRIGO ALFONSO MUñOZ ORTIZ,EVOLUCION POLITICA,1099800
RODRIGO ALONSO GONZALEZ GONZALEZ,PARTIDO COMUNISTA DE CHILE,4240495
RODRIGO ANDRE CHAVEZ SEPULVEDA,PARTIDO REPUBLICANO DE CHILE,162800
RODRIGO ANDRES ARISMENDI VALENZUELA,RENOVACION NACIONAL,2095000
RODRIGO ANDRES CASTRO GALAZ,PARTIDO CONSERVADOR CRISTIANO,2371830
RODRIGO ANDRES GUTIERREZ GUZMAN,N/A,880000
RODRIGO ANDRES LOPEZ JARA,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,1152101
RODRIGO ANDRES MORENO MIRANDA,PARTIDO DE LA GENTE,10716815
