NOMBRE DEL CANDIDATO,NOMBRE PARTIDO, MONTO 
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 400,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 59,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 400,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 48,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 300,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 20,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 20,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 20,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 30,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 700,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 1,485,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 437,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 20,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 10,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 3,500,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 717,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 300,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 400,000 "
PATRICIA DEL CARMEN GARAY ALBORNOZ,RENOVACION NACIONAL," 400,000 "
PATRICIA DEL ROSARIO SCHLICK VALDIVIA,COMUNES," 100,000 "
PATRICIA ECHEVERRIA MORALES,PARTIDO ECOLOGISTA VERDE," 180,000 "
PATRICIA ECHEVERRIA MORALES,PARTIDO ECOLOGISTA VERDE," 467,737 "
PATRICIA ELBA MONARDES VALDIVIA,N/A," 500,000 "
PATRICIA ELBA MONARDES VALDIVIA,N/A," 80,000 "
PATRICIA ELBA MONARDES VALDIVIA,N/A," 75,000 "
PATRICIA ELBA MONARDES VALDIVIA,N/A," 150,000 "
PATRICIA ELBA MONARDES VALDIVIA,N/A," 300,000 "
PATRICIA ELBA MONARDES VALDIVIA,N/A," 200,000 "
PATRICIA ELENA ESCOBAR APABLAZA,PARTIDO DEMOCRATA CRISTIANO," 900,000 "
PATRICIA ELENA ESCOBAR APABLAZA,PARTIDO DEMOCRATA CRISTIANO," 90,000 "
PATRICIA ELENA ESCOBAR APABLAZA,PARTIDO DEMOCRATA CRISTIANO," 176,000 "
PATRICIA ELENA ESCOBAR APABLAZA,PARTIDO DEMOCRATA CRISTIANO," 803,250 "
PATRICIA ELENA ESCOBAR APABLAZA,PARTIDO DEMOCRATA CRISTIANO," 200,000 "
PATRICIA ELENA ESCOBAR APABLAZA,PARTIDO DEMOCRATA CRISTIANO," 45,000 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 200,000 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 100,000 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 50,000 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 50,000 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 50,000 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 80,000 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 200,000 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 200,000 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 2,000,000 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 16,993 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 711,620 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 452,200 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 169,490 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 67,001 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 63,665 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 63,665 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 23,800 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 428,646 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 1,000,000 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 975,000 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 975,000 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 500,000 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 50,000 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 10,000 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 50,000 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 5,000 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 16,666 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 250,000 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 100,000 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 50,000 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 50,000 "
PATRICIA ELENA RADA SALAZAR,CONVERGENCIA SOCIAL," 50,000 "
PATRICIA ESPINOZA MUñOZ,FEDERACION REGIONALISTA VERDE SOCIAL," 115,842 "
PATRICIA ESPINOZA MUñOZ,FEDERACION REGIONALISTA VERDE SOCIAL," 410,032 "
PATRICIA ESPINOZA MUñOZ,FEDERACION REGIONALISTA VERDE SOCIAL," 140,000 "
PATRICIA ESPINOZA MUñOZ,FEDERACION REGIONALISTA VERDE SOCIAL," 10,000 "
PATRICIA EUGENIA MONTANARES SEPULVEDA,PARTIDO COMUNISTA DE CHILE," 800,000 "
PATRICIA EUGENIA MONTANARES SEPULVEDA,PARTIDO COMUNISTA DE CHILE," 240,000 "
PATRICIA EUGENIA MONTANARES SEPULVEDA,PARTIDO COMUNISTA DE CHILE," 111,000 "
PATRICIA EUGENIA MONTANARES SEPULVEDA,PARTIDO COMUNISTA DE CHILE," 93,000 "
PATRICIA EUGENIA MONTANARES SEPULVEDA,PARTIDO COMUNISTA DE CHILE," 200,000 "
PATRICIA EUGENIA MONTANARES SEPULVEDA,PARTIDO COMUNISTA DE CHILE," 275,000 "
PATRICIA EUGENIA MONTANARES SEPULVEDA,PARTIDO COMUNISTA DE CHILE," 50,000 "
PATRICIA EUGENIA MONTANARES SEPULVEDA,PARTIDO COMUNISTA DE CHILE," 1,350,000 "
PATRICIA EUGENIA MONTANARES SEPULVEDA,PARTIDO COMUNISTA DE CHILE," 275,000 "
PATRICIA EUGENIA NARVAEZ MORALES,PARTIDO DE LA GENTE," 1,340,000 "
PATRICIA ISIDORA VERA LILLO,PARTIDO COMUNISTA DE CHILE," 500,000 "
PATRICIA ISIDORA VERA LILLO,PARTIDO COMUNISTA DE CHILE," 20,000 "
PATRICIA ISIDORA VERA LILLO,PARTIDO COMUNISTA DE CHILE," 200,000 "
PATRICIA ISIDORA VERA LILLO,PARTIDO COMUNISTA DE CHILE," 200,000 "
PATRICIA ISIDORA VERA LILLO,PARTIDO COMUNISTA DE CHILE," 50,000 "
PATRICIA ISIDORA VERA LILLO,PARTIDO COMUNISTA DE CHILE," 200,000 "
PATRICIA ISIDORA VERA LILLO,PARTIDO COMUNISTA DE CHILE," 120,000 "
PATRICIA JACQUELINE MATTAR NOVOA,RENOVACION NACIONAL," 1,620,000 "
PATRICIA JACQUELINE MATTAR NOVOA,RENOVACION NACIONAL, 1 
PATRICIA JACQUELINE MATTAR NOVOA,RENOVACION NACIONAL," 400,000 "
PATRICIA JACQUELINE MATTAR NOVOA,RENOVACION NACIONAL," 20,000 "
PATRICIA LILIANA VIVAR VIVAR,PARTIDO DE LA GENTE," 15,000 "
PATRICIA LILIANA VIVAR VIVAR,PARTIDO DE LA GENTE," 100,000 "
PATRICIA LILIANA VIVAR VIVAR,PARTIDO DE LA GENTE," 100,000 "
PATRICIA LILLO REYES,PARTIDO ECOLOGISTA VERDE," 470,580 "
PATRICIA LILLO REYES,PARTIDO ECOLOGISTA VERDE," 352,000 "
PATRICIA LILLO REYES,PARTIDO ECOLOGISTA VERDE," 400,000 "
PATRICIA LILLO REYES,PARTIDO ECOLOGISTA VERDE, - 
PATRICIA LILLO REYES,PARTIDO ECOLOGISTA VERDE," 430,868 "
PATRICIA LILLO REYES,PARTIDO ECOLOGISTA VERDE," 12,610,962 "
PATRICIA MONTERO CASTELLANO,PARTIDO POR LA DEMOCRACIA," 200,000 "
PATRICIA MONTERO CASTELLANO,PARTIDO POR LA DEMOCRACIA," 400,000 "
PATRICIA MONTERO CASTELLANO,PARTIDO POR LA DEMOCRACIA," 350,000 "
PATRICIA MONTERO CASTELLANO,PARTIDO POR LA DEMOCRACIA," 80,000 "
PATRICIA RUBIO ESCOBAR,PARTIDO POR LA DEMOCRACIA," 7,000,000 "
PATRICIA RUBIO ESCOBAR,PARTIDO POR LA DEMOCRACIA," 1,000 "
PATRICIA RUBIO ESCOBAR,PARTIDO POR LA DEMOCRACIA," 728,875 "
PATRICIA RUBIO ESCOBAR,PARTIDO POR LA DEMOCRACIA," 780,000 "
PATRICIA RUBIO ESCOBAR,PARTIDO POR LA DEMOCRACIA," 300,000 "
PATRICIA RUBIO ESCOBAR,PARTIDO POR LA DEMOCRACIA," 648,000 "
PATRICIA RUBIO ESCOBAR,PARTIDO POR LA DEMOCRACIA," 2,100,000 "
PATRICIA RUBIO ESCOBAR,PARTIDO POR LA DEMOCRACIA," 1,015,000 "
PATRICIA RUBIO ESCOBAR,PARTIDO POR LA DEMOCRACIA," 178,000 "
PATRICIA RUBIO ESCOBAR,PARTIDO POR LA DEMOCRACIA," 365,500 "
PATRICIA RUBIO ESCOBAR,PARTIDO POR LA DEMOCRACIA," 365,500 "
PATRICIA RUBIO ESCOBAR,PARTIDO POR LA DEMOCRACIA," 365,500 "
PATRICIA RUBIO ESCOBAR,PARTIDO POR LA DEMOCRACIA," 365,500 "
PATRICIA RUBIO ESCOBAR,PARTIDO POR LA DEMOCRACIA," 365,500 "
PATRICIA RUBIO ESCOBAR,PARTIDO POR LA DEMOCRACIA," 365,500 "
PATRICIA RUBIO ESCOBAR,PARTIDO POR LA DEMOCRACIA," 4,178,699 "
PATRICIA RUBIO ESCOBAR,PARTIDO POR LA DEMOCRACIA," 40,000 "
PATRICIA RUBIO ESCOBAR,PARTIDO POR LA DEMOCRACIA," 220,000 "
PATRICIA VERONICA SEGURA DUCO,PARTIDO COMUNISTA DE CHILE," 272,000 "
PATRICIA VERONICA SEGURA DUCO,PARTIDO COMUNISTA DE CHILE," 10,000 "
PATRICIA VERONICA SEGURA DUCO,PARTIDO COMUNISTA DE CHILE," 200,000 "
PATRICIA VERONICA SEGURA DUCO,PARTIDO COMUNISTA DE CHILE," 180,000 "
PATRICIA VERONICA SEGURA DUCO,PARTIDO COMUNISTA DE CHILE," 180,000 "
PATRICIO ABDALA SEPULVEDA,PARTIDO ECOLOGISTA VERDE," 420,000 "
PATRICIO ABDALA SEPULVEDA,PARTIDO ECOLOGISTA VERDE," 470,580 "
PATRICIO ABDALA SEPULVEDA,PARTIDO ECOLOGISTA VERDE," 352,000 "
PATRICIO ABDALA SEPULVEDA,PARTIDO ECOLOGISTA VERDE," 50,000 "
PATRICIO ABDALA SEPULVEDA,PARTIDO ECOLOGISTA VERDE," 100,000 "
PATRICIO ABDALA SEPULVEDA,PARTIDO ECOLOGISTA VERDE," 500,000 "
PATRICIO ABDALA SEPULVEDA,PARTIDO ECOLOGISTA VERDE," 180,000 "
PATRICIO ABDALA SEPULVEDA,PARTIDO ECOLOGISTA VERDE," 400,000 "
PATRICIO ABDALA SEPULVEDA,PARTIDO ECOLOGISTA VERDE," 495,153 "
PATRICIO ALBERTO LOPEZ RODRIGUEZ,EVOLUCION POLITICA," 100,000 "
PATRICIO ALBERTO LOPEZ RODRIGUEZ,EVOLUCION POLITICA," 188,496 "
PATRICIO ALBERTO LOPEZ RODRIGUEZ,EVOLUCION POLITICA," 261,000 "
PATRICIO ALBERTO LOPEZ RODRIGUEZ,EVOLUCION POLITICA," 450,000 "
PATRICIO ALBERTO LOPEZ RODRIGUEZ,EVOLUCION POLITICA," 300,000 "
PATRICIO ALBERTO LOPEZ RODRIGUEZ,EVOLUCION POLITICA," 277,246 "
PATRICIO ALEJANDRO BADILLA COFRE,RENOVACION NACIONAL," 1,755,000 "
PATRICIO ALEJANDRO BADILLA COFRE,RENOVACION NACIONAL," 4,038,360 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 130,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 600,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 900,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 690,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 600,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 450,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 11,586,748 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 550,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 200,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 30,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 330,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 105,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 85,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 130,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 110,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 15,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 65,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE, - 
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 50,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 50,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 50,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 50,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 1,000,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 800,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 50,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 90,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 30,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 30,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 1,000,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 65,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 70,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 225,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 55,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 25,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 60,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 750,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 64,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 500,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 65,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 60,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 180,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 60,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 75,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 150,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 140,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 80,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 55,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 25,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 300,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 700,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 1,000,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 1,000,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 1,000,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 200,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 750,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 160,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 40,000 "
PATRICIO ALEJANDRO OJEDA ALARCON,UNION DEMOCRATA INDEPENDIENTE," 350,000 "
PATRICIO ALEJANDRO SALAZAR CARRASCO,PARTIDO RADICAL DE CHILE," 300,000 "
PATRICIO ALEJANDRO TOLEDO LOBOS,CENTRO UNIDO," 660,450 "
PATRICIO ALEJANDRO TOLEDO LOBOS,CENTRO UNIDO," 60,000 "
PATRICIO ALEJANDRO TOLEDO LOBOS,CENTRO UNIDO," 850,742 "
PATRICIO ALEJANDRO TOLEDO LOBOS,CENTRO UNIDO," 40,000 "
PATRICIO ALEJANDRO TOLEDO LOBOS,CENTRO UNIDO," 40,000 "
PATRICIO ALEJANDRO TOLEDO LOBOS,CENTRO UNIDO," 15,000 "
PATRICIO ALEJANDRO TOLEDO LOBOS,CENTRO UNIDO," 15,000 "
PATRICIO ALEJANDRO TOLEDO LOBOS,CENTRO UNIDO," 20,000 "
PATRICIO ALEJANDRO TOLEDO LOBOS,CENTRO UNIDO," 100,000 "
PATRICIO ALEJANDRO TOLEDO LOBOS,CENTRO UNIDO," 19,258 "
PATRICIO ALFARO MORALES,FEDERACION REGIONALISTA VERDE SOCIAL," 316,869 "
PATRICIO ANDRES ACEVEDO ROJAS,PARTIDO REPUBLICANO DE CHILE," 300,000 "
PATRICIO ANDRES BARRAZA AGUILERA,PARTIDO COMUNISTA DE CHILE," 25,613 "
PATRICIO ANDRES BARRAZA AGUILERA,PARTIDO COMUNISTA DE CHILE," 50,000 "
PATRICIO ANDRES BARRAZA AGUILERA,PARTIDO COMUNISTA DE CHILE," 166,600 "
PATRICIO ANDRES BARRAZA AGUILERA,PARTIDO COMUNISTA DE CHILE," 297,500 "
PATRICIO ANDRES BARRAZA AGUILERA,PARTIDO COMUNISTA DE CHILE," 200,000 "
PATRICIO ANDRES BARRAZA AGUILERA,PARTIDO COMUNISTA DE CHILE," 60,000 "
PATRICIO ANDRES BARRAZA AGUILERA,PARTIDO COMUNISTA DE CHILE," 65,000 "
PATRICIO ANDRES BARRAZA AGUILERA,PARTIDO COMUNISTA DE CHILE," 70,000 "
PATRICIO ANDRES BARRAZA AGUILERA,PARTIDO COMUNISTA DE CHILE," 500,000 "
PATRICIO ANDRES BARRAZA AGUILERA,PARTIDO COMUNISTA DE CHILE," 40,000 "
PATRICIO ANDRES BARRAZA AGUILERA,PARTIDO COMUNISTA DE CHILE," 15,000 "
PATRICIO ANDRES BARRAZA AGUILERA,PARTIDO COMUNISTA DE CHILE," 10,000 "
PATRICIO ANDRES BARRAZA AGUILERA,PARTIDO COMUNISTA DE CHILE," 390,000 "
PATRICIO ANDRES BARRAZA AGUILERA,PARTIDO COMUNISTA DE CHILE," 5,000 "
PATRICIO ANDRES BARRAZA AGUILERA,PARTIDO COMUNISTA DE CHILE," 390,000 "
PATRICIO ANDRES BARRAZA AGUILERA,PARTIDO COMUNISTA DE CHILE," 143,731 "
PATRICIO ANTONIO LARA CHANDIA,RENOVACION NACIONAL," 1,755,000 "
PATRICIO ANTONIO LARA CHANDIA,RENOVACION NACIONAL," 100,000 "
PATRICIO ANTONIO LARA CHANDIA,RENOVACION NACIONAL," 4,750,000 "
PATRICIO BUSTOS QUILAQUEO,RENOVACION NACIONAL," 1,755,000 "
PATRICIO BUSTOS QUILAQUEO,RENOVACION NACIONAL," 45,000 "
PATRICIO DOMINGUEZ IBARRA,PARTIDO DEMOCRATA CRISTIANO," 12,000 "
PATRICIO DOMINGUEZ IBARRA,PARTIDO DEMOCRATA CRISTIANO," 50,000 "
PATRICIO DOMINGUEZ IBARRA,PARTIDO DEMOCRATA CRISTIANO," 1,011,000 "
PATRICIO DOMINGUEZ IBARRA,PARTIDO DEMOCRATA CRISTIANO," 5,827,000 "
PATRICIO DOMINGUEZ IBARRA,PARTIDO DEMOCRATA CRISTIANO," 400,000 "
PATRICIO DOMINGUEZ IBARRA,PARTIDO DEMOCRATA CRISTIANO," 1,200,000 "
PATRICIO DOMINGUEZ IBARRA,PARTIDO DEMOCRATA CRISTIANO," 85,680 "
PATRICIO DOMINGUEZ IBARRA,PARTIDO DEMOCRATA CRISTIANO," 800,000 "
PATRICIO DOMINGUEZ IBARRA,PARTIDO DEMOCRATA CRISTIANO," 500,000 "
PATRICIO DOMINGUEZ IBARRA,PARTIDO DEMOCRATA CRISTIANO," 8,000 "
PATRICIO DOMINGUEZ IBARRA,PARTIDO DEMOCRATA CRISTIANO," 20,000 "
PATRICIO DOMINGUEZ IBARRA,PARTIDO DEMOCRATA CRISTIANO," 22,000 "
PATRICIO DOMINGUEZ IBARRA,PARTIDO DEMOCRATA CRISTIANO," 437,025 "
PATRICIO DOMINGUEZ IBARRA,PARTIDO DEMOCRATA CRISTIANO," 22,000 "
PATRICIO DOMINGUEZ IBARRA,PARTIDO DEMOCRATA CRISTIANO," 12,000 "
PATRICIO DOMINGUEZ IBARRA,PARTIDO DEMOCRATA CRISTIANO," 10,000 "
PATRICIO DOMINGUEZ IBARRA,PARTIDO DEMOCRATA CRISTIANO," 16,000 "
PATRICIO EDUARDO HASBUN CHARAD,PARTIDO REPUBLICANO DE CHILE, - 
PATRICIO EDUARDO HASBUN CHARAD,PARTIDO REPUBLICANO DE CHILE, - 
PATRICIO EDUARDO HASBUN CHARAD,PARTIDO REPUBLICANO DE CHILE," 3,029,860 "
PATRICIO EDUARDO ROSAS BARRIENTOS,CONVERGENCIA SOCIAL," 2,000,000 "
PATRICIO EDUARDO ROSAS BARRIENTOS,CONVERGENCIA SOCIAL," 2,000,000 "
PATRICIO EDUARDO ROSAS BARRIENTOS,CONVERGENCIA SOCIAL," 3,858,914 "
PATRICIO EDUARDO ROSAS BARRIENTOS,CONVERGENCIA SOCIAL," 1,291,031 "
PATRICIO ENRIQUE GODOI GODOI,PARTIDO DE LA GENTE," 10,000 "
PATRICIO ENRIQUE GODOI GODOI,PARTIDO DE LA GENTE," 400,000 "
